1,273,180,0,
, X1, Y1, X2, Y2, X3, Y3, X4, Y4, X5, Y5, X6, Y6, X7, Y7, X8, Y8, X9, Y9, X10, Y10, X11, Y11, X12, Y12, X13, Y13, X14, Y14, X15, Y15, X16, Y16, X17, Y17, X18, Y18, X19, Y19, X20, Y20, X21, Y21, X22, Y22, X23, Y23, X24, Y24, X25, Y25, X26, Y26, X27, Y27, X28, Y28, X29, Y29, X30, Y30, X31, Y31, X32, Y32, X33, Y33, X34, Y34, X35, Y35, X36, Y36, X37, Y37, X38, Y38, X39, Y39, X40, Y40, X41, Y41, X42, Y42, X43, Y43, X44, Y44, X45, Y45, X46, Y46, X47, Y47, X48, Y48, X49, Y49, X50, Y50, X51, Y51, X52, Y52, X53, Y53, X54, Y54, X55, Y55, X56, Y56, X57, Y57, X58, Y58, X59, Y59, X60, Y60, X61, Y61, X62, Y62, X63, Y63, X64, Y64, X65, Y65, X66, Y66, X67, Y67, X68, Y68, X69, Y69, X70, Y70, X71, Y71, X72, Y72, X73, Y73, X74, Y74, X75, Y75, X76, Y76, X77, Y77, X78, Y78, X79, Y79, X80, Y80, X81, Y81, X82, Y82, X83, Y83, X84, Y84, X85, Y85, X86, Y86, X87, Y87, X88, Y88, X89, Y89, X90, Y90
3.20180315.T13.KKB.F5.0f#380(255) ,7.12030,21.45480 ,33.50450,27.26060 ,65.97620,22.11200 ,10.79780,22.48760 ,7.08900,21.48610 ,8.35657,23.00400 ,10.07800,23.98990 ,11.86190,24.86630 ,13.78680,25.30440 ,15.72720,25.75830 ,17.69900,25.89910 ,19.60820,26.43120 ,21.58000,26.68150 ,23.53610,26.91630 ,25.50790,27.21360 ,27.47960,27.32320 ,29.46710,27.32320 ,31.43880,27.29190 ,33.42630,27.27620 ,33.53580,27.27620 ,34.92860,27.44830 ,36.33700,27.44830 ,37.74540,27.43270 ,39.15380,27.38570 ,40.56220,27.19800 ,41.95500,27.07280 ,43.36340,27.04150 ,44.77180,27.07280 ,46.18020,26.99450 ,47.58860,26.82240 ,48.99700,26.77540 ,50.40540,26.69720 ,51.79820,26.57200 ,53.20660,26.47810 ,54.61500,26.38420 ,56.02340,26.27470 ,57.41620,26.08690 ,58.80890,25.93040 ,60.21740,25.83650 ,61.48490,25.22620 ,62.72120,24.53760 ,64.05140,24.11510 ,65.22500,23.33270 ,65.96050,22.12770 ,66.00750,22.09640 ,64.80250,20.71930 ,63.03420,20.21850 ,61.18760,20.10900 ,59.35670,20.04640 ,57.51010,19.99940 ,55.69480,19.71770 ,53.84820,19.68640 ,52.01730,19.87420 ,50.18630,19.78030 ,48.33980,19.67080 ,46.50880,19.78030 ,44.69350,20.06200 ,42.95650,20.70360 ,41.12560,20.59410 ,39.32590,20.26550 ,37.49500,19.99940 ,35.66410,19.74900 ,33.83310,19.59250 ,32.00220,19.49870 ,30.15560,19.45170 ,28.30900,19.42040 ,26.47810,19.38910 ,24.63150,19.34220 ,22.80060,19.21700 ,20.95400,19.18570 ,19.10740,19.21700 ,17.27650,19.38910 ,15.44560,19.27960 ,13.59900,19.31090 ,11.76800,19.17000 ,9.93712,19.37350 ,8.18443,19.92120 ,7.13594,21.40780 ,65.94490,22.06510 ,59.52880,22.47200 ,53.12840,22.89450 ,46.71230,23.31700 ,40.35880,23.39530 ,34.14610,24.86630 ,27.73000,24.72540 ,21.32960,24.31850 ,10.62570,23.30140 ,12.09670,22.72230 ,11.01690,21.50170 ,9.98406,22.33110 
3.20180315.T13.KKB.F5.0f#381(256) ,9.37992,25.23050 ,48.15360,26.61820 ,69.32110,21.38490 ,12.95800,26.93590 ,9.37992,25.29740 ,11.23580,27.37060 ,13.96120,28.22340 ,16.78690,28.67480 ,19.64600,28.72500 ,22.50510,28.67480 ,25.34750,28.49090 ,28.20660,28.29020 ,31.04900,28.08960 ,33.90820,27.85550 ,36.75060,27.68830 ,39.60970,27.53780 ,42.45210,27.20340 ,45.29450,26.88580 ,48.13690,26.58480 ,48.23720,26.63500 ,49.17350,26.76870 ,50.12660,26.83560 ,51.07960,26.86900 ,52.03260,26.80220 ,52.98570,26.73530 ,53.92200,26.68510 ,54.87500,26.65170 ,55.82810,26.60150 ,56.78110,26.53460 ,57.70070,26.35070 ,58.65380,26.18350 ,59.59010,26.04980 ,60.52640,25.93270 ,61.46270,25.73210 ,62.39900,25.58160 ,63.31860,25.33080 ,64.20480,25.01310 ,65.07420,24.61180 ,65.96040,24.27740 ,66.84660,23.92630 ,67.69930,23.50830 ,68.46840,22.93980 ,69.08700,22.23760 ,69.35460,21.36820 ,69.35460,21.28460 ,67.53210,20.91670 ,65.69290,21.11740 ,63.83700,21.33470 ,61.98100,21.45180 ,60.12510,21.55210 ,58.26920,21.66910 ,56.43000,21.81960 ,54.57410,21.88650 ,52.71820,21.98680 ,50.86220,22.13730 ,49.00630,22.28780 ,47.15040,22.18740 ,45.29450,22.08710 ,43.43860,22.07040 ,41.59940,21.78620 ,39.77690,21.43500 ,37.95440,21.08390 ,36.11520,20.86660 ,34.25930,20.74950 ,32.40340,20.63250 ,30.54740,20.66590 ,28.69150,20.81640 ,26.83560,21.00030 ,25.01310,21.31800 ,23.19060,21.66910 ,21.35140,21.90320 ,19.49550,22.05370 ,17.63960,22.20420 ,15.80040,22.40480 ,13.94450,22.67230 ,12.18890,23.22410 ,10.41660,23.77580 ,9.41336,25.23050 ,69.28770,21.38490 ,63.15140,22.30450 ,57.01520,23.20740 ,50.87900,24.12700 ,44.70930,24.71220 ,38.63990,25.78220 ,32.45350,25.61500 ,26.26710,26.11660 ,13.09180,27.62140 ,13.99460,26.80220 ,12.94130,25.76550 ,12.17220,26.93590 
3.20180315.T14.KKB.F5.3f#385(257) ,10.38590,22.47580 ,45.32480,26.24070 ,70.44570,20.00910 ,13.61530,24.09860 ,10.35350,22.55690 ,12.00870,24.40690 ,14.42670,25.29950 ,16.92580,25.96480 ,19.48980,26.27310 ,22.07010,26.46790 ,24.65030,26.54900 ,27.23060,26.59770 ,29.82710,26.58150 ,32.40730,26.59770 ,34.98760,26.61390 ,37.58400,26.63010 ,40.16430,26.61390 ,42.74460,26.38670 ,45.32480,26.28940 ,45.40590,26.24070 ,46.55810,26.33800 ,47.69410,26.43540 ,48.84630,26.56520 ,49.96600,26.74370 ,51.11820,26.76000 ,52.27040,26.72750 ,53.42260,26.69510 ,54.55850,26.50030 ,55.69450,26.50030 ,56.84670,26.45160 ,57.98260,26.33800 ,59.11860,26.15950 ,60.25460,25.94860 ,61.35810,25.67270 ,62.46160,25.34810 ,63.56510,24.99110 ,64.66860,24.69900 ,65.75590,24.32580 ,66.82690,23.88760 ,67.86550,23.41700 ,68.85540,22.83280 ,69.69930,22.07010 ,70.33220,21.11260 ,70.51070,19.99290 ,70.49440,19.91180 ,68.64440,19.61970 ,66.79440,19.92800 ,64.92820,20.23630 ,63.09450,20.57710 ,61.22820,20.83680 ,59.36200,21.08020 ,57.49580,21.25870 ,55.62960,21.38850 ,53.74710,21.46960 ,51.88090,21.58320 ,49.99850,21.66440 ,48.13220,21.76170 ,46.24980,21.63190 ,44.46470,21.06390 ,42.69590,20.44730 ,40.91080,19.86310 ,39.10950,19.34380 ,37.25950,19.06790 ,35.39330,18.82450 ,33.54330,18.48370 ,31.67710,18.35390 ,29.79460,18.46750 ,27.92840,18.66220 ,26.06220,18.69470 ,24.21220,19.01920 ,22.36220,19.31130 ,20.49600,19.60340 ,18.62970,19.73320 ,16.86090,20.31750 ,14.99470,20.43110 ,13.12850,20.62580 ,11.26220,20.83680 ,10.40210,22.47580 ,70.46200,20.00910 ,64.36020,21.69680 ,58.11250,22.62180 ,51.79980,23.07620 ,45.47090,23.27100 ,39.19060,24.04990 ,32.87790,24.09860 ,26.54900,24.16350 ,13.35560,24.73150 ,14.42670,24.37450 ,13.93990,23.07620 ,12.70650,23.77400 
3.20180315.T14.KKB.F5.3f#386(258) ,13.41930,26.48410 ,51.05380,30.96910 ,72.53890,28.11500 ,16.32660,27.53000 ,13.43710,26.55500 ,15.12110,28.57590 ,17.72700,29.60410 ,20.40380,30.33090 ,23.18690,30.61450 ,25.97010,30.66770 ,28.77090,30.72090 ,31.55410,30.86270 ,34.35490,30.86270 ,37.15580,30.91590 ,39.93890,30.91590 ,42.73980,30.88040 ,45.52290,30.84500 ,48.32380,30.79180 ,51.10690,30.98680 ,51.23100,31.00450 ,52.17060,31.21720 ,53.11010,31.39450 ,54.04960,31.55410 ,55.00690,31.73130 ,55.94640,31.89090 ,56.90370,31.92630 ,57.86090,31.92630 ,58.81820,31.94410 ,59.77540,31.96180 ,60.73270,31.97950 ,61.69000,31.99720 ,62.66490,31.96180 ,63.62220,31.94410 ,64.57950,31.89090 ,65.53670,31.83770 ,66.49400,31.73130 ,67.43350,31.55410 ,68.37300,31.35910 ,69.29480,31.14630 ,70.19890,30.79180 ,71.06750,30.40180 ,71.75890,29.74590 ,72.36160,29.01910 ,72.55660,28.09730 ,72.52120,27.93780 ,70.94350,27.08690 ,69.08210,27.08690 ,67.20310,27.12230 ,65.34170,27.15780 ,63.48040,27.17550 ,61.61910,27.03370 ,59.75770,26.90960 ,57.89640,26.78550 ,56.03500,26.66140 ,54.15600,26.59050 ,52.29470,26.55500 ,50.43330,26.43100 ,49.10380,25.34960 ,47.29560,24.90640 ,45.46980,24.48100 ,43.69710,23.93140 ,41.87120,23.57690 ,40.02760,23.27560 ,38.16620,23.06280 ,36.30490,23.02740 ,34.44360,22.97420 ,32.61770,23.25780 ,30.79180,22.92100 ,28.93050,22.97420 ,27.10460,23.34650 ,25.26100,23.64780 ,23.43510,23.98460 ,21.60920,24.32140 ,19.74790,24.23280 ,17.86880,24.16190 ,16.02520,24.33920 ,14.27020,24.90640 ,13.50800,26.51960 ,72.36160,28.22140 ,67.91210,28.43410 ,63.46270,28.64680 ,59.01320,28.93050 ,54.58140,28.55820 ,50.14970,28.09730 ,45.70020,27.97320 ,41.25070,27.97320 ,16.36200,28.11500 ,17.10660,27.49460 ,16.30880,26.64370 ,15.49340,27.51230 
3.20180315.T14.KKB.F5.3f#392(259) ,4.58658,26.56330 ,33.04610,27.76260 ,69.60910,24.21330 ,8.21695,26.44980 ,4.63520,26.59570 ,6.25590,27.87600 ,8.28178,28.36230 ,10.30770,28.78360 ,12.38210,28.96190 ,14.45660,28.91330 ,16.51490,28.70260 ,18.58940,28.49190 ,20.64770,28.28120 ,22.72220,28.15160 ,24.79670,28.07050 ,26.87120,27.97330 ,28.94570,27.89220 ,31.02020,27.87600 ,33.09470,27.79500 ,33.19190,27.79500 ,34.74780,28.10290 ,36.31990,28.29740 ,37.90820,28.47570 ,39.48030,28.62160 ,41.06850,28.75120 ,42.64060,28.91330 ,44.22890,29.14020 ,45.80100,29.35090 ,47.37310,29.54540 ,48.96130,29.57780 ,50.54960,29.54540 ,52.13790,29.49670 ,53.69380,29.20500 ,55.26590,29.10780 ,56.85420,29.12400 ,58.44240,29.09160 ,60.01450,28.84850 ,61.57040,28.57290 ,63.14250,28.26500 ,64.64970,27.81120 ,66.10840,27.19530 ,67.56700,26.53090 ,68.79870,25.55840 ,69.65770,24.22950 ,69.75490,24.18080 ,68.26390,22.78700 ,66.28660,22.13880 ,64.21210,21.81460 ,62.13760,21.57150 ,60.04690,21.44190 ,57.95620,21.44190 ,55.86550,21.50670 ,53.77480,21.58770 ,51.68410,21.73360 ,49.59340,21.89570 ,47.50270,22.05770 ,45.42820,22.33320 ,43.40230,22.59260 ,41.55470,21.62010 ,39.62610,20.80980 ,37.55160,20.59910 ,35.59060,19.88600 ,33.58090,19.30250 ,31.53880,18.91360 ,29.44810,18.70290 ,27.35740,18.67050 ,25.26670,18.78390 ,23.20840,19.18910 ,21.24740,19.91840 ,19.20530,20.25880 ,17.16320,20.68010 ,15.10490,21.08530 ,13.09530,21.68500 ,11.06940,22.18740 ,9.02730,22.67360 ,7.09867,23.48390 ,5.42934,24.61840 ,4.68382,26.53090 ,69.62530,24.19710 ,62.34830,24.40770 ,55.08760,24.73190 ,47.82690,24.89400 ,40.54990,24.89400 ,33.30540,25.10460 ,26.04460,24.73190 ,18.84870,25.55840 ,8.21695,27.17910 ,9.07592,26.49840 ,8.21695,25.72050 ,7.48763,26.49840 
3.20180315.T15.KKB.F5.6f#394(260) ,7.01851,25.26980 ,40.06000,26.27940 ,67.78150,22.41760 ,10.25540,25.49420 ,7.03454,25.26980 ,8.86127,26.77610 ,11.20080,27.32090 ,13.60440,27.52920 ,16.00800,27.60940 ,18.42760,27.54530 ,20.83120,27.40100 ,23.23480,27.17670 ,25.63840,26.96840 ,28.04200,26.79210 ,30.44560,26.63190 ,32.84920,26.53570 ,35.25280,26.45560 ,37.67240,26.39150 ,40.07600,26.29540 ,40.17220,26.32740 ,41.37400,26.50370 ,42.57580,26.69600 ,43.76150,26.98440 ,44.96330,27.20880 ,46.18120,27.28890 ,47.39900,27.35300 ,48.60080,27.46510 ,49.81860,27.46510 ,51.03640,27.41710 ,52.25430,27.38500 ,53.47210,27.36900 ,54.68990,27.30490 ,55.90770,27.17670 ,57.09350,26.93630 ,58.31130,26.87220 ,59.52920,26.71200 ,60.71490,26.42360 ,61.90070,26.16720 ,63.08650,25.87880 ,64.25620,25.52620 ,65.36190,25.04550 ,66.37140,24.35650 ,67.26880,23.52320 ,67.76550,22.41760 ,67.89370,22.46560 ,66.21120,21.56830 ,64.32030,21.27990 ,62.39750,21.34400 ,60.47460,21.50420 ,58.55170,21.53630 ,56.62880,21.55230 ,54.70590,21.56830 ,52.78310,21.58430 ,50.84420,21.60040 ,48.92130,21.60040 ,46.99840,21.60040 ,45.09150,21.39200 ,43.20070,21.03950 ,41.30990,20.68700 ,39.53120,19.96590 ,37.62440,19.91780 ,35.73350,19.58130 ,33.84270,19.29290 ,31.90380,19.29290 ,29.98090,19.19680 ,28.07400,19.08460 ,26.15120,19.14870 ,24.26030,19.50120 ,22.36950,19.88580 ,20.46260,20.17420 ,18.53980,20.31840 ,16.69700,20.78310 ,14.79020,21.05550 ,12.89930,21.36000 ,11.00850,21.66440 ,9.19778,22.32140 ,7.70754,23.41110 ,7.11466,25.23780 ,67.76550,22.49770 ,61.78850,22.94640 ,55.82760,23.41110 ,49.86670,23.82770 ,43.90580,23.49120 ,38.00890,24.00400 ,32.03200,24.14820 ,26.03900,24.26030 ,10.22330,26.29540 ,11.21680,25.54230 ,10.30340,24.59680 ,9.48621,25.49420 
3.20180315.T15.KKB.F5.6f#397(261) ,7.20179,21.98690 ,43.02000,26.85170 ,67.77320,22.16180 ,10.28600,22.94080 ,7.18590,21.98690 ,8.80749,24.06960 ,11.31940,24.92810 ,13.89490,25.62760 ,16.53390,25.88190 ,19.18890,26.10450 ,21.82800,26.31120 ,24.49880,26.37480 ,27.15380,26.56560 ,29.79290,26.83580 ,32.44780,27.07430 ,35.10280,27.15380 ,37.75770,27.15380 ,40.41270,26.91530 ,43.06770,26.94710 ,43.08360,26.83580 ,44.16460,27.09020 ,45.26160,27.24920 ,46.35860,27.39230 ,47.45550,27.47170 ,48.56840,27.50350 ,49.68130,27.51940 ,50.77820,27.47170 ,51.87520,27.36050 ,52.98800,27.28100 ,54.10090,27.24920 ,55.18200,27.09020 ,56.29480,26.96300 ,57.39180,26.85170 ,58.48870,26.70860 ,59.58570,26.56560 ,60.68270,26.43840 ,61.76370,26.21580 ,62.84480,25.97730 ,63.91000,25.65940 ,64.94330,25.26190 ,65.91310,24.75320 ,66.78750,24.06960 ,67.55060,23.27470 ,67.82090,22.20950 ,67.96400,22.13000 ,66.34240,21.25560 ,64.46640,21.22380 ,62.57450,21.49410 ,60.66680,21.58950 ,58.77490,21.74850 ,56.86710,21.92330 ,54.95940,21.97100 ,53.05160,22.01870 ,51.14390,22.08230 ,49.23610,22.13000 ,47.32830,22.17770 ,45.42060,22.20950 ,43.57640,21.84390 ,41.74810,21.28740 ,39.91990,20.74690 ,38.09160,20.20640 ,36.23150,19.90430 ,34.40330,19.45920 ,32.54320,19.30020 ,30.66720,19.52270 ,28.79130,19.22070 ,26.91530,18.80730 ,25.00760,18.79140 ,23.09980,18.82320 ,21.20790,18.95040 ,19.30020,19.01400 ,17.51960,19.52270 ,15.61180,19.36380 ,13.72000,19.41150 ,11.81220,19.47510 ,9.95215,19.85660 ,8.13978,20.41300 ,7.34488,22.01870 ,67.85270,22.06640 ,61.20730,23.02030 ,54.53010,23.78340 ,47.82120,24.14910 ,41.11220,24.19680 ,34.45100,24.59420 ,27.78970,23.68800 ,21.08070,23.57670 ,10.25420,23.62440 ,11.27170,22.94080 ,10.33370,21.89150 ,9.50700,22.97260 
3.20180315.T15.KKB.F5.6f#400(262) ,9.38708,28.82250 ,47.80640,23.33870 ,70.61280,17.98380 ,12.67740,27.91930 ,9.38708,28.82250 ,12.04840,29.64510 ,14.85480,29.70960 ,17.64510,29.48380 ,20.33870,28.74190 ,23.04830,28.01610 ,25.75800,27.38700 ,28.48380,26.74190 ,31.25800,26.29030 ,34.01610,25.85480 ,36.77410,25.35480 ,39.53220,24.91930 ,42.25800,24.30640 ,45.01600,23.77410 ,47.77410,23.32250 ,47.85470,23.35480 ,48.85470,23.48380 ,49.85470,23.43540 ,50.85470,23.41930 ,51.85470,23.29030 ,52.85470,23.24190 ,53.85470,23.12900 ,54.85470,23.06450 ,55.85470,22.96770 ,56.85470,22.96770 ,57.83860,22.77410 ,58.83860,22.64510 ,59.82250,22.46770 ,60.79020,22.19350 ,61.74180,21.88710 ,62.74180,21.69350 ,63.72570,21.53220 ,64.72570,21.38710 ,65.67730,21.11290 ,66.64500,20.82250 ,67.58050,20.46770 ,68.51600,20.09670 ,69.32240,19.50000 ,70.06440,18.80640 ,70.59660,17.96770 ,70.61280,17.88710 ,68.75790,17.22580 ,66.79020,17.41930 ,64.79020,17.61290 ,62.83860,18.01610 ,60.85470,18.03220 ,58.87090,18.27420 ,56.88700,18.53220 ,54.90310,18.80640 ,52.93540,19.06450 ,51.06440,19.32250 ,49.08050,19.24190 ,47.08060,19.40320 ,45.12890,19.16130 ,43.19350,18.74190 ,41.19350,18.54840 ,39.20960,18.30640 ,37.20960,18.27420 ,35.20960,18.27420 ,33.20960,18.29030 ,31.22570,18.41930 ,29.24190,18.74190 ,27.30640,19.20960 ,25.35480,19.67740 ,23.41930,20.16130 ,21.50000,20.69350 ,19.62900,21.41930 ,17.88710,22.30640 ,16.09670,22.74190 ,14.30640,23.51610 ,12.48380,24.32250 ,10.80640,25.40320 ,9.38708,26.79030 ,9.37095,28.72570 ,70.56440,17.98380 ,64.01600,18.85480 ,57.48380,19.82250 ,50.91930,20.62900 ,44.33860,21.17740 ,37.80640,22.24190 ,31.29030,23.30640 ,24.79030,24.50000 ,13.04840,28.85480 ,14.17740,27.20960 ,12.33870,27.06450 ,11.67740,28.38700 
3.20180315.T16.KKB.F7.0f#401(263) ,7.56982,28.79180 ,47.20400,25.13910 ,70.73980,20.37900 ,11.25560,28.87440 ,7.61941,28.82480 ,9.90027,30.32890 ,12.79270,30.62640 ,15.65200,30.22970 ,18.49480,29.56860 ,21.32110,28.92400 ,24.18050,28.37860 ,27.05630,27.96540 ,29.94870,27.75050 ,32.84110,27.43650 ,35.71700,27.12240 ,38.60940,26.72580 ,41.45220,26.13080 ,44.29500,25.60190 ,47.17090,25.13910 ,47.25360,25.15560 ,48.27830,25.27130 ,49.31960,25.32090 ,50.34430,25.37050 ,51.38560,25.42010 ,52.41030,25.45310 ,53.45160,25.42010 ,54.47630,25.35400 ,55.51760,25.30440 ,56.54230,25.25480 ,57.58360,25.22170 ,58.60830,25.13910 ,59.63300,24.97380 ,60.65780,24.77550 ,61.64940,24.51100 ,62.64110,24.23000 ,63.63280,23.91600 ,64.65750,23.76730 ,65.66570,23.58550 ,66.65740,23.27140 ,67.63260,22.90780 ,68.57470,22.49460 ,69.46720,21.98220 ,70.24400,21.30460 ,70.72330,20.39560 ,70.77290,20.31290 ,68.90520,19.73440 ,66.90530,19.96580 ,64.90550,20.09800 ,62.88900,20.18070 ,60.87260,20.29640 ,58.85620,20.39560 ,56.83980,20.39560 ,54.82340,20.41210 ,52.79040,20.44510 ,50.77400,20.49470 ,48.77410,20.62690 ,46.75770,20.80880 ,44.75780,20.80880 ,42.80750,20.34600 ,40.82420,20.03190 ,38.82430,19.81710 ,36.80790,19.68480 ,34.79140,19.71790 ,32.77500,19.65180 ,30.75860,19.75100 ,28.74220,19.89970 ,26.74230,20.19720 ,24.77550,20.59390 ,22.80860,21.08970 ,20.85830,21.61860 ,18.89150,22.04840 ,17.04040,22.80860 ,15.10660,23.37060 ,13.25550,24.08130 ,11.40430,24.89120 ,9.68541,25.88280 ,7.99955,26.97370 ,7.53677,28.75870 ,70.75640,20.36250 ,63.28570,21.17240 ,55.79850,21.96570 ,48.32790,22.77560 ,40.84070,23.43670 ,33.37000,24.21350 ,25.94900,25.42010 ,18.59400,26.99020 ,11.47040,29.56860 ,12.28030,28.52730 ,11.02420,27.93230 ,10.39610,29.10580 
3.20180315.T16.KKB.F7.0f#411(264) ,6.21295,23.85180 ,44.35950,28.40910 ,67.40800,23.13050 ,9.40958,24.57310 ,6.22934,23.86820 ,7.75389,26.03210 ,10.36040,27.14680 ,13.09800,27.86810 ,15.93400,28.04840 ,18.78640,28.16320 ,21.63880,28.31070 ,24.47470,28.47460 ,27.32710,28.62220 ,30.16310,28.72050 ,33.01550,28.76970 ,35.86790,28.86810 ,38.70390,28.76970 ,41.55630,28.58940 ,44.39220,28.40910 ,44.47420,28.40910 ,45.49060,28.49100 ,46.50690,28.52380 ,47.53970,28.52380 ,48.55610,28.45820 ,49.55600,28.34350 ,50.57240,28.14680 ,51.58880,28.08120 ,52.58870,27.93370 ,53.60510,27.76970 ,54.60510,27.60580 ,55.62140,27.44190 ,56.62140,27.26160 ,57.63780,27.11400 ,58.63780,26.96650 ,59.65410,26.83530 ,60.65410,26.67140 ,61.67050,26.52390 ,62.68680,26.39270 ,63.67040,26.16320 ,64.65400,25.88450 ,65.58840,25.49110 ,66.40800,24.88460 ,67.01460,24.11410 ,67.42440,23.19610 ,67.42440,23.06500 ,65.99820,21.85190 ,64.09660,21.63880 ,62.17860,21.62240 ,60.27710,21.88470 ,58.37550,22.06500 ,56.47390,21.86830 ,54.57230,22.04860 ,52.67070,22.32730 ,50.78550,22.62230 ,48.93310,23.14690 ,47.04790,23.40920 ,45.14630,23.54030 ,43.29390,23.04860 ,41.45790,22.49120 ,39.58910,22.03220 ,37.73670,21.57320 ,35.85150,21.26170 ,33.93350,21.24530 ,32.01550,21.21250 ,30.09750,21.16340 ,28.17960,21.21250 ,26.26160,21.22890 ,24.36000,21.17980 ,22.44200,21.04860 ,20.54040,20.81910 ,18.62240,20.86830 ,16.70450,20.98300 ,14.80290,21.17980 ,12.88490,21.22890 ,10.98330,21.32730 ,9.08172,21.65520 ,7.24571,22.19610 ,6.19655,23.78620 ,67.39160,23.13050 ,60.81800,24.11410 ,54.24440,25.08130 ,47.67080,26.06490 ,41.01530,26.29440 ,34.37610,26.19600 ,27.73700,26.04850 ,21.08140,26.04850 ,9.39319,25.27800 ,10.77020,24.50750 ,9.44237,23.54030 ,8.29486,24.58950 
3.20180315.T16.KKB.F7.0f#413(265) ,548.00000,1557.00000 ,2733.00000,1666.00000 ,4138.00000,1374.00000 ,717.00000,1614.00000 ,546.00000,1558.00000 ,663.00000,1667.00000 ,813.00000,1724.00000 ,971.00000,1749.00000 ,1131.00000,1759.00000 ,1292.00000,1760.00000 ,1452.00000,1756.00000 ,1613.00000,1750.00000 ,1773.00000,1739.00000 ,1932.00000,1726.00000 ,2093.00000,1715.00000 ,2253.00000,1709.00000 ,2413.00000,1701.00000 ,2572.00000,1681.00000 ,2732.00000,1667.00000 ,2737.00000,1668.00000 ,2800.00000,1677.00000 ,2863.00000,1683.00000 ,2926.00000,1688.00000 ,2990.00000,1686.00000 ,3053.00000,1686.00000 ,3117.00000,1686.00000 ,3180.00000,1686.00000 ,3244.00000,1685.00000 ,3307.00000,1677.00000 ,3370.00000,1670.00000 ,3433.00000,1664.00000 ,3496.00000,1657.00000 ,3559.00000,1650.00000 ,3622.00000,1643.00000 ,3685.00000,1637.00000 ,3749.00000,1631.00000 ,3812.00000,1625.00000 ,3874.00000,1614.00000 ,3933.00000,1591.00000 ,3987.00000,1557.00000 ,4039.00000,1521.00000 ,4091.00000,1484.00000 ,4130.00000,1435.00000 ,4138.00000,1372.00000 ,4140.00000,1368.00000 ,4052.00000,1317.00000 ,3937.00000,1318.00000 ,3823.00000,1318.00000 ,3709.00000,1312.00000 ,3595.00000,1313.00000 ,3480.00000,1317.00000 ,3366.00000,1322.00000 ,3251.00000,1331.00000 ,3138.00000,1345.00000 ,3024.00000,1356.00000 ,2910.00000,1364.00000 ,2797.00000,1385.00000 ,2689.00000,1358.00000 ,2583.00000,1326.00000 ,2471.00000,1346.00000 ,2368.00000,1300.00000 ,2263.00000,1261.00000 ,2149.00000,1256.00000 ,2036.00000,1273.00000 ,1926.00000,1283.00000 ,1812.00000,1273.00000 ,1699.00000,1262.00000 ,1587.00000,1281.00000 ,1474.00000,1299.00000 ,1362.00000,1322.00000 ,1248.00000,1335.00000 ,1135.00000,1351.00000 ,1023.00000,1370.00000 ,913.00000,1385.00000 ,799.00000,1394.00000 ,688.00000,1423.00000 ,581.00000,1459.00000 ,549.00000,1558.00000 ,4136.00000,1373.00000 ,3750.00000,1406.00000 ,3364.00000,1439.00000 ,2979.00000,1486.00000 ,2595.00000,1542.00000 ,2210.00000,1576.00000 ,1822.00000,1593.00000 ,1441.00000,1653.00000 ,706.00000,1666.00000 ,778.00000,1623.00000 ,724.00000,1556.00000 ,668.00000,1604.00000 
